"YEAR","MFR","MODEL","TYPE","HP","CYLINDERS","TRANSMISSION","NUM_GEARS","DRIVETRAIN","CURBWEIGHT","AXELRATIO","NVRATIO","SIL","THC","CO","CO2","NOx","MPG","AFTERTREATMENT_DEVICE"
2011,"Subaru","OUTBACK AWD","Both",170,4,"Manual",6,"All Wheel Drive",3750,4.44,37.4,"Not eqipped",0.0022,0.03,243,0.002,36.6,"Three-way catalyst"
2011,"Subaru","OUTBACK AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3875,3.9,27.5,"Not eqipped",0.0018,0.04,222,0.003,40,"Three-way catalyst"
2011,"Subaru","LEGACY SDN AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3750,3.7,28.4,"Not eqipped",0.002,0.05,211,0.003,42.1,"Three-way catalyst"
2011,"Subaru","TRIBECA AWD","Both",256,6,"Semi-Automatic",5,"All Wheel Drive",4500,3.58,35.6,"Not eqipped",0.0013,0.05,301,0.004,29.5,"Three-way catalyst"
2011,"Subaru","LEGACY SDN AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3750,3.7,28.4,"Not eqipped",0.0004,0.06,205,0.003,43.3,"Three-way catalyst"
2011,"Subaru","OUTBACK AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3875,3.9,27.8,"Not eqipped",0.0013,0.06,221,0.003,40.2,"Three-way catalyst"
2011,"Subaru","OUTBACK AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3875,3.9,27.8,"Not eqipped",0.0109,0.06,222,0.003,40,"Three-way catalyst"
2011,"Subaru","IMPREZA WAGON AWD","Both",265,4,"Manual",5,"All Wheel Drive",3625,3.9,39.4,"Not eqipped",0.0159,0.07,258,0.007,34.6,"Three-way catalyst"
2011,"Subaru","IMPREZA WAGON AWD","Both",265,4,"Manual",5,"All Wheel Drive",3625,3.9,39.4,"Not eqipped",0.0175,0.08,260,0.008,34.3,"Three-way catalyst"
2011,"Subaru","OUTBACK AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3875,3.9,27.5,"Not eqipped",0.0101,0.08,223,0.005,39.8,"Three-way catalyst"
2011,"Subaru","FORESTER AWD","Both",170,4,"Manual",5,"All Wheel Drive",3625,4.11,42,"Not eqipped",0.0005,0.11,237,0.003,37.6,"Three-way catalyst"
2011,"Subaru","LEGACY SDN AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3750,3.7,28.4,"Not eqipped",0.0123,0.11,207,0.005,42.9,"Three-way catalyst"
2011,"Subaru","FORESTER AWD","Both",224,,"Semi-Automatic",4,"All Wheel Drive",3750,4.11,37.4,"Not eqipped",0.012,0.1266,271.4584,0.0046,32.8,
2011,"Subaru","LEGACY SDN AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3750,3.7,28.4,"Not eqipped",0.0143,0.14,208,0.006,42.7,"Three-way catalyst"
2011,"Subaru","LEGACY SDN AWD","Both",170,4,"Continuously Variable",1,"All Wheel Drive",3625,3.7,28.4,"Not eqipped",0.0144,0.15,205,0.006,43.3,"Three-way catalyst"
2011,"Subaru","FORESTER AWD","Both",170,4,"Manual",5,"All Wheel Drive",3625,4.11,42,"Not eqipped",0.0049,0.17,237,0.012,37.6,"Three-way catalyst"
2011,"Subaru","LEGACY SDN AWD","Both",265,4,"Manual",6,"All Wheel Drive",3750,4.11,38.2,"Not eqipped",0.0144,0.19,256,0.006,34.6,"Three-way catalyst"
2011,"Subaru","IMPREZA WGN/OUTBACK SPT AWD","Both",305,,"Manual",6,"All Wheel Drive",3750,3.9,39.8,"Not eqipped",0.0337,0.2211,280.4735,0.0065,31.8,
2011,"Subaru","FORESTER AWD","Both",170,4,"Semi-Automatic",4,"All Wheel Drive",3625,4.44,40.4,"Not eqipped",0.0033,0.23,240,0.009,37.1,"Three-way catalyst"
2011,"Subaru","IMPREZA AWD","Both",305,4,"Manual",6,"All Wheel Drive",3750,3.9,39.8,"Not eqipped",0.0347465,0.2805962,283.9865967,0.0067226,31.2,"Three-way catalyst"
2011,"Suzuki","KIZASHI FWD","Car",185,4,"Continuously Variable",1,"2-Wheel Drive, Front",3625,5.8,30,"Not eqipped",0.0022582,0.0215993,208.9891,0.0063344,42.4,"Three-way catalyst"
2011,"Suzuki","KIZASHI FWD","Car",185,4,"Continuously Variable",1,"2-Wheel Drive, Front",3625,5.8,30.4,"Not eqipped",0.0018137,0.0219744,200.8991,0.0070813,44.1,"Three-way catalyst"
2011,"Suzuki","KIZASHI AWD","Car",185,4,"Continuously Variable",1,"All Wheel Drive",3750,5.8,30,"Not eqipped",0.0020227,0.0238245,216.9521,0.0055833,40.8,"Three-way catalyst"
2011,"Suzuki","SX4 2WD","Car",150,4,"Continuously Variable",1,"2-Wheel Drive, Front",3250,5.8,31.5,"Not eqipped",0.0045266,0.0274944,211.8351,0.0058807,41.6,"Three-way catalyst"
2011,"Suzuki","SX4 2WD","Car",150,4,"Continuously Variable",1,"2-Wheel Drive, Front",3250,5.8,31.5,"Not eqipped",0.0046197,0.0298375,212.3125,0.0046823,41.6,"Three-way catalyst"
2011,"Suzuki","SX4 2WD","Car",150,4,"Continuously Variable",1,"2-Wheel Drive, Front",3125,5.8,31.7,"Not eqipped",0.0034267,0.0312962,195.1687,0.0058006,45.2,"Three-way catalyst"
2011,"Suzuki","KIZASHI FWD","Car",185,4,"Manual",6,"2-Wheel Drive, Front",3500,4.1,38.9,"Not eqipped",0.0001979,0.0460931,206.1459,0.0079956,43,"Three-way catalyst"
2011,"Suzuki","KIZASHI FWD","Car",185,4,"Manual",6,"2-Wheel Drive, Front",3500,4.1,38.2,"Not eqipped",0.0008971,0.0480863,214.3292,0.0019409,41.4,"Three-way catalyst"
2011,"Suzuki","KIZASHI AWD","Car",185,4,"Continuously Variable",1,"All Wheel Drive",3750,5.8,30.4,"Not eqipped",0.0030518,0.0566135,212.6016,0.008724,41.6,"Three-way catalyst"
2011,"Suzuki","GRAND VITARA 4WD","Truck",166,4,"Automatic",4,"4-Wheel Drive",3875,5.13,43,"Not eqipped",0.0009101,0.0635453,273.0272,0.0025189,32.3,"Three-way catalyst"
2011,"Suzuki","GRAND VITARA","Truck",166,4,"Automatic",4,"2-Wheel Drive, Rear",3750,5.13,43,"Not eqipped",0.000897,0.0651116,257.4626,0.0043659,34.3,"Three-way catalyst"
2011,"Suzuki","SX4 2WD","Car",150,4,"Manual",6,"2-Wheel Drive, Front",3125,4.12,40.3,"Not eqipped",0.0038046,0.0709491,189.8768,0.0053529,46.4,"Three-way catalyst"
2011,"Suzuki","SX4 2WD","Car",150,4,"Manual",6,"2-Wheel Drive, Front",3125,4.12,40.1,"Not eqipped",0.0057713,0.0853908,197.2209,0.0046531,44.7,"Three-way catalyst"
2011,"Suzuki","GRAND VITARA","Truck",166,4,"Manual",5,"2-Wheel Drive, Rear",3750,3.73,45.5,"Not eqipped",0.0019059,0.0861266,245.9563,0.005093,35.8,"Three-way catalyst"
2011,"Suzuki","SX4 2WD","Car",150,4,"Manual",6,"2-Wheel Drive, Front",3125,4.12,40.1,"Not eqipped",0.0054808,0.0932248,207.5356,0.0033521,42.3,"Three-way catalyst"
2011,"Suzuki","SX4 4WD","Car",150,4,"Continuously Variable",1,"All Wheel Drive",3375,5.8,30.9,"Not eqipped",0.0093168,0.1375115,214.6839876,0.0081284,41.3,"Three-way catalyst"
2011,"Suzuki","SX4 4WD","Car",150,4,"Manual",6,"All Wheel Drive",3250,4.12,39.3,"Not eqipped",0.0089779,0.2047936,211.395,0.0041994,41.7,"Three-way catalyst"
2011,"Toyota","SCION xB","Car",158,,"Automatic",4,"2-Wheel Drive, Front",3500,2.74,39.1,"Not eqipped",0.0011528,0,226.4674552,0.0069471,38.7,
2011,"Toyota","IS 350/IS 350C","Car",306,6,"Automatic",6,"2-Wheel Drive, Rear",4000,4.08,31.8,"Not eqipped",0.0007933,0.0002553,231.9677669,0.0103526,38.1,"Three-way catalyst"
2011,"Toyota","IS 350/IS 350C","Car",306,6,"Automatic",6,"2-Wheel Drive, Rear",4000,4.08,31.8,"Not eqipped",0.00087,0.0010574,234.3336897,0.0084448,37.8,"Three-way catalyst"
2011,"Toyota","HS 250h","Car",147,4,"Continuously Variable",1,"2-Wheel Drive, Front",4000,3.54,28.1,"Not eqipped",0.0002384,0.002481,179.774062,0.00405,49.1,"Three-way catalyst"
2011,"Toyota","ES 350","Car",272,,"Automatic",6,"2-Wheel Drive, Front",4000,3.69,29.9,"Not eqipped",0.0007069,0.0025229,227.834395,0.0034208,38.3,
2011,"Toyota","LS 460 AWD","Car",380,,"Automatic",8,"All Wheel Drive",5000,3.13,27.6,"Not eqipped",0.0009367,0.0027057,275.4849131,0.0042483,32.2,
2011,"Toyota","HS 250h","Car",147,4,"Continuously Variable",1,"2-Wheel Drive, Front",4000,3.54,28.1,"Not eqipped",0.0003006,0.0043595,182.3752623,0.0043596,48.6,"Three-way catalyst"
2011,"Toyota","LS 600h L","Car",389,,"Continuously Variable",1,"All Wheel Drive",5500,3.92,19.4,"Not eqipped",0.000679,0.0043914,293.8015854,0.0031336,30.3,
2011,"Toyota","YARIS","Car",106,,"Automatic",4,"2-Wheel Drive, Front",2625,4.24,44,"Not eqipped",0.0026296,0.0044038,184.8605225,0.0061724,47.9,
2011,"Toyota","SCION xB","Car",158,,"Manual",5,"2-Wheel Drive, Front",3375,4.24,43.4,"Not eqipped",0.0010971,0.0047523,228.2517459,0.0088107,38.7,
2011,"Toyota","IS F","Car",416,,"Automatic",8,"2-Wheel Drive, Rear",4250,2.94,26.7,"Not eqipped",0,0.0053951,276.6657778,0.0057555,31.5,
2011,"Toyota","HS 250h","Car",147,4,"Continuously Variable",1,"2-Wheel Drive, Front",4000,3.54,28.2,"Not eqipped",0.000174,0.0056366,189.2263987,0.0035676,46.3,"Three-way catalyst"
2011,"Toyota","COROLLA MATRIX","Car",158,,"Manual",5,"2-Wheel Drive, Front",3500,4.24,43.4,"Not eqipped",0.0010008,0.0057684,224.8214831,0.0158182,39.3,
2011,"Toyota","LX 570","Truck",383,,"Automatic",6,"4-Wheel Drive",6500,3.91,25.8,"Not eqipped",0.0055732,0.0059873,364.1291493,0.0050237,24.3,
2011,"Toyota","RAV4 2WD","Truck",269,,"Automatic",5,"2-Wheel Drive, Front",3875,3.08,28.8,"Not eqipped",0.0012195,0.0060587,235.858019,0.0054434,37.4,
2011,"Toyota","SEQUOIA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",6500,4.3,27.5,"Not eqipped",0.0062518,0.0060733,361.1277911,0.0048047,24.5,"Three-way catalyst"
2011,"Toyota","COROLLA MATRIX","Car",158,,"Manual",5,"2-Wheel Drive, Front",3500,4.24,43.5,"Not eqipped",0.0012318,0.0061534,230.9578395,0.0103636,38.3,
2011,"Toyota","COROLLA MATRIX","Car",158,,"Automatic",5,"2-Wheel Drive, Front",3500,3.39,32.1,"Not eqipped",0.0014805,0.0061912,222.6726734,0.0040232,39.6,
2011,"Toyota","LS 460 AWD","Car",380,,"Automatic",8,"All Wheel Drive",5000,3.13,27.6,"Not eqipped",0.0009035,0.0062702,276.0063619,0.0049908,32.1,
2011,"Toyota","COROLLA MATRIX","Car",158,,"Automatic",4,"All Wheel Drive",3625,2.81,40.2,"Not eqipped",0.0010208,0.0063418,247.3703181,0.0116414,35.8,
2011,"Toyota","COROLLA MATRIX","Car",158,,"Automatic",4,"All Wheel Drive",3625,2.81,40.1,"Not eqipped",0.0012146,0.00637,244.2519904,0.0168039,36.2,
2011,"Toyota","COROLLA MATRIX","Car",158,,"Automatic",5,"2-Wheel Drive, Front",3500,3.39,33.5,"Not eqipped",0.001496,0.0063969,220.129401,0.0066366,40.2,
2011,"Toyota","COROLLA MATRIX","Car",158,,"Manual",5,"2-Wheel Drive, Front",3500,4.24,41.7,"Not eqipped",0.0012426,0.0065635,228.0300328,0.0158688,38.8,
2011,"Toyota","CAMRY HYBRID","Car",147,,"Continuously Variable",1,"2-Wheel Drive, Front",4000,3.54,22.1,"Not eqipped",0.0003788,0.0069064,180.7638111,0.0049118,48.2,
2011,"Toyota","YARIS","Car",106,,"Automatic",4,"2-Wheel Drive, Front",2625,4.24,45.1,"Not eqipped",0.0032033,0.00697,186.401402,0.0082215,47.4,
2011,"Toyota","LX 570","Truck",383,,"Automatic",6,"4-Wheel Drive",6500,3.91,25.8,"Not eqipped",0.0068752,0.0070538,363.0276638,0.0048749,24,
2011,"Toyota","RAV4 2WD","Truck",269,,"Automatic",5,"2-Wheel Drive, Front",3875,3.08,28.8,"Not eqipped",0.0010431,0.007171,237.3444757,0.0083298,37.3,
2011,"Toyota","IS F","Car",416,,"Automatic",8,"2-Wheel Drive, Rear",4250,2.94,26.7,"Not eqipped",0.001112,0.00775,267.2296587,0.0063968,32.7,
2011,"Toyota","HS 250h","Car",147,4,"Continuously Variable",1,"2-Wheel Drive, Front",4000,3.54,28.1,"Not eqipped",0.0004195,0.0078301,180.8360528,0.0057697,48.8,"Three-way catalyst"
2011,"Toyota","tC","Car",180,4,"Automatic",6,"2-Wheel Drive, Front",3500,3.82,31.1,"Not eqipped",0.0016758,0.0081271,201.6995461,0.0030833,43.8,"Three-way catalyst"
2011,"Toyota","COROLLA MATRIX","Car",158,,"Automatic",5,"2-Wheel Drive, Front",3500,3.39,33.3,"Not eqipped",0.0019604,0.0082544,218.7571984,0.0040448,40.4,
2011,"Toyota","tC","Car",180,4,"Automatic",6,"2-Wheel Drive, Front",3500,3.82,31.6,"Not eqipped",0.0020501,0.0084104,199.6685617,0.0046877,44.2,"Three-way catalyst"
2011,"Toyota","GS 350","Car",303,,"Automatic",6,"2-Wheel Drive, Rear",4000,3.77,29.7,"Not eqipped",0.0009063,0.0085056,242.267912,0.0046899,36.5,
2011,"Toyota","COROLLA","Car",158,,"Automatic",5,"2-Wheel Drive, Front",3250,3.39,33.5,"Not eqipped",0.0016547,0.0085799,209.4892783,0.0025843,42.6,
2011,"Toyota","HS 250h","Car",147,4,"Continuously Variable",1,"2-Wheel Drive, Front",4000,3.54,28.2,"Not eqipped",0.0001529,0.0086203,190.6261624,0.0044262,46.6,"Three-way catalyst"
2011,"Toyota","GS 350","Car",303,,"Automatic",6,"2-Wheel Drive, Rear",4000,3.77,29.7,"Not eqipped",0.0008029,0.0088323,235.0845761,0.007988,37.6,
2011,"Toyota","CAMRY","Car",169,4,"Manual",6,"2-Wheel Drive, Front",3625,4.06,35.8,"Not eqipped",0.0019508,0.0096062,189.2914533,0.0061092,46.8,"Three-way catalyst"
2011,"Toyota","CAMRY","Car",179,4,"Automatic",6,"2-Wheel Drive, Front",3750,3.82,31,"Not eqipped",0.0021314,0.0102242,194.8582086,0.0070213,44.9,"Three-way catalyst"
2011,"Toyota","HS 250h","Car",147,4,"Continuously Variable",1,"2-Wheel Drive, Front",4000,3.54,28.2,"Not eqipped",0.0002582,0.0103203,190.0222239,0.0040413,46.5,"Three-way catalyst"
2011,"Toyota","GS 350 AWD","Car",303,,"Automatic",6,"All Wheel Drive",4250,3.77,29.7,"Not eqipped",0.0011823,0.0105774,251.7888799,0.0050812,34.6,
2011,"Toyota","CAMRY","Car",169,4,"Automatic",6,"2-Wheel Drive, Front",3750,3.82,31.1,"Not eqipped",0.0002882,0.0106608,194.7320102,0.0028478,44.9,"Three-way catalyst"
2011,"Toyota","YARIS","Car",106,,"Manual",5,"2-Wheel Drive, Front",2625,3.72,46,"Not eqipped",0.0044385,0.0112759,177.1116837,0.0027232,50,
2011,"Toyota","COROLLA","Car",158,,"Manual",5,"2-Wheel Drive, Front",3250,4.24,43.5,"Not eqipped",0.0016269,0.0118337,211.154089,0.0225838,42.2,
2011,"Toyota","RAV4 4WD","Truck",269,,"Automatic",5,"All Wheel Drive",4000,3.08,28.8,"Not eqipped",0.0019459,0.011858,248.2256633,0.0086415,35.6,
2011,"Toyota","SEQUOIA 2WD","Truck",381,,"Automatic",6,"2-Wheel Drive, Rear",6000,4.3,27.5,"Not eqipped",0.0069672,0.0121621,340.6992581,0.0064569,25.9,
2011,"Toyota","VENZA AWD","Truck",268,,"Automatic",6,"All Wheel Drive",4500,4.4,31.5,"Not eqipped",0.0039095,0.0121787,252.708132,0.0068232,35,
2011,"Toyota","tC","Car",180,4,"Automatic",6,"2-Wheel Drive, Front",3500,3.82,31.9,"Not eqipped",0.0031112,0.012557,207.8853038,0.0114069,42.7,"Three-way catalyst"
2011,"Toyota","TOYOTA TUNDRA 2WD","Truck",381,,"Automatic",6,"2-Wheel Drive, Rear",6000,4.3,27.3,"Not eqipped",0.0055742,0.0134818,348.3977482,0.0045977,25.4,
2011,"Toyota","TOYOTA TUNDRA 2WD","Truck",381,,"Automatic",6,"2-Wheel Drive, Rear",5500,4.3,27.3,"Not eqipped",0.0052513,0.0137144,347.265514,0.0056818,25.5,
2011,"Toyota","SEQUOIA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",6500,4.3,27.3,"Not eqipped",0.0018465,0.0142218,376.3143054,0.0043994,23.7,"Three-way catalyst"
2011,"Toyota","SIENNA","Truck",266,6,"Automatic",6,"2-Wheel Drive, Front",4750,3.94,29.9,"Not eqipped",0.00142,0.0146249,260.2960658,0.0059119,34,"Three-way catalyst"
2011,"Toyota","RAV4 4WD","Truck",269,,"Automatic",5,"All Wheel Drive",4000,3.08,28.8,"Not eqipped",0.0020271,0.0148283,246.039769,0.007971,35.9,
2011,"Toyota","SEQUOIA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",6500,4.3,27.3,"Not eqipped",0.0142302,0.015267,356.1284674,0.0063873,17.4,"Three-way catalyst"
2011,"Toyota","PRIUS","Car",98,4,"Continuously Variable",1,"2-Wheel Drive, Front",3375,3.27,26.8,"Not eqipped",0.0002426,0.0155781,127.1332557,0.0019926,69.6,"Three-way catalyst"
2011,"Toyota","YARIS","Car",106,,"Manual",5,"2-Wheel Drive, Front",2625,3.72,44.9,"Not eqipped",0.0056203,0.0157932,175.3856885,0.0038382,50,
2011,"Toyota","PRIUS","Car",98,4,"Continuously Variable",1,"2-Wheel Drive, Front",3375,3.27,26.8,"Not eqipped",0.0001324,0.0163605,126.8913116,0.0016764,69.6,"Three-way catalyst"
2011,"Toyota","TOYOTA TUNDRA 4WD","Truck",381,,"Automatic",6,"Part-time 4-Wheel Drive",5500,4.3,27.4,"Not eqipped",0.0083262,0.0167182,364.940288,0.0054248,24.2,
2011,"Toyota","TACOMA 2WD","Truck",159,4,"Manual",5,"2-Wheel Drive, Rear",3875,3.31,34.6,"Not eqipped",0.0025941,0.017167,244.58192,0.0021371,36.1,"Three-way catalyst"
2011,"Toyota","VENZA","Truck",268,,"Automatic",6,"2-Wheel Drive, Front",4250,4.4,31.5,"Not eqipped",0.0048422,0.0172246,241.9757992,0.006683,36.6,
2011,"Toyota","tC","Car",180,4,"Manual",6,"2-Wheel Drive, Front",3375,4.06,39.8,"Not eqipped",0.0024905,0.0172498,205.5143076,0.0128848,42.9,"Three-way catalyst"
2011,"Toyota","LS 460 L","Car",380,,"Automatic",8,"2-Wheel Drive, Rear",4750,2.94,25.3,"Not eqipped",0.0022885,0.0175252,256.1145167,0.0050521,34.1,
2011,"Toyota","RAV4 4WD","Truck",180,,"Automatic",4,"All Wheel Drive",3875,2.81,35.4,"Not eqipped",0.0019263,0.0175441,230.2833889,0.0113184,38.5,
2011,"Toyota","TOYOTA TUNDRA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",5500,4.3,27.3,"Not eqipped",0.006627,0.0179947,356.4663379,0.0040678,24.8,"Three-way catalyst"
2011,"Toyota","GS 350 AWD","Car",303,,"Automatic",6,"All Wheel Drive",4250,3.77,29.7,"Not eqipped",0.0011434,0.0183318,252.7845364,0.0042637,34.9,
2011,"Toyota","RAV4 4WD","Truck",180,,"Automatic",4,"All Wheel Drive",3875,2.81,35.7,"Not eqipped",0.0019062,0.018506,231.3507933,0.0151314,37.9,
2011,"Toyota","TOYOTA TUNDRA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",6000,4.3,27.5,"Not eqipped",0.0068733,0.0188973,368.6212649,0.0055888,23.9,"Three-way catalyst"
2011,"Toyota","SEQUOIA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",6500,4.3,27.5,"Not eqipped",0.000551,0.0191485,361.8457165,0.0036363,17.1,"Three-way catalyst"
2011,"Toyota","tC","Car",180,4,"Manual",6,"2-Wheel Drive, Front",3375,4.06,40.5,"Not eqipped",0.0022008,0.0194646,205.1862359,0.015272,43.1,"Three-way catalyst"
2011,"Toyota","SIENNA","Truck",266,6,"Automatic",6,"2-Wheel Drive, Front",4750,3.94,29.5,"Not eqipped",0.003283,0.0199237,259.9343538,0.026138,34,"Three-way catalyst"
2011,"Toyota","TOYOTA TUNDRA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",5500,4.3,27.3,"Not eqipped",0.0121563,0.0208621,342.0970269,0.0045817,18.1,"Three-way catalyst"
2011,"Toyota","LS 460 L","Car",380,,"Automatic",8,"2-Wheel Drive, Rear",4750,2.94,25.3,"Not eqipped",0.009626,0.021307,258.940637,0.0045084,34,
2011,"Toyota","VENZA AWD","Truck",182,4,"Automatic",6,"All Wheel Drive",4250,4.36,31,"Not eqipped",0.0018037,0.0215813,226.3835235,0.0113349,38.7,"Three-way catalyst"
2011,"Toyota","TACOMA 2WD","Truck",159,4,"Manual",5,"2-Wheel Drive, Rear",3625,3.31,34.6,"Not eqipped",0.0032516,0.0220994,240.7317109,0.0017596,36.7,"Three-way catalyst"
2011,"Toyota","HIGHLANDER 2WD","Truck",270,6,"Automatic",5,"2-Wheel Drive, Front",4500,3.48,31.5,"Not eqipped",0.0031386,0.0222164,262.6136709,0.0195627,33.6,"Three-way catalyst"
2011,"Toyota","CAMRY","Car",169,4,"Automatic",6,"2-Wheel Drive, Front",3625,3.82,31.1,"Not eqipped",0.0013927,0.0229509,197.1402839,0.0082443,45.1,"Three-way catalyst"
2011,"Toyota","PRIUS","Car",98,4,"Continuously Variable",1,"2-Wheel Drive, Front",3375,3.27,26.9,"Not eqipped",0.0000909,0.0231297,134.0886982,0.0017633,66.1,"Three-way catalyst"
2011,"Toyota","GS 450h","Car",292,,"Continuously Variable",1,"2-Wheel Drive, Rear",4500,3.77,22.6,"Not eqipped",0.0006057,0.0231578,246.1092552,0.0079799,35.5,
2011,"Toyota","PRIUS","Car",98,4,"Continuously Variable",1,"2-Wheel Drive, Front",3375,3.27,26.9,"Not eqipped",0.0000383,0.0233449,133.1376316,0.0020316,66.6,"Three-way catalyst"
2011,"Toyota","HIGHLANDER 2WD","Truck",187,4,"Automatic",6,"2-Wheel Drive, Front",4250,4.36,31.8,"Not eqipped",0.0007339,0.0239078,230.5721268,0.0056867,37.8,"Three-way catalyst"
2011,"Toyota","RX 450h AWD","Truck",245,6,"Continuously Variable",1,"All Wheel Drive",5000,3.54,25.1,"Not eqipped",0.0003862,0.0239236,228.0741092,0.0017528,38.8,"Three-way catalyst"
2011,"Toyota","IS 250/IS 250C","Car",204,6,"Automatic",6,"2-Wheel Drive, Rear",3875,3.91,30.3,"Not eqipped",0.001771,0.0239296,211.981317,0.0109419,41.7,"Three-way catalyst"
2011,"Toyota","PRIUS","Car",98,4,"Continuously Variable",1,"2-Wheel Drive, Front",3375,3.27,26.8,"Not eqipped",0.000077,0.024303,125.7411575,0.0019758,70.2,"Three-way catalyst"
2011,"Toyota","IS 250/IS 250C","Car",204,6,"Automatic",6,"2-Wheel Drive, Rear",3875,3.91,30.3,"Not eqipped",0.0024884,0.0246116,212.2298988,0.0165246,41.7,"Three-way catalyst"
2011,"Toyota","RAV4 2WD","Truck",180,,"Automatic",4,"2-Wheel Drive, Front",3750,2.74,34.6,"Not eqipped",0.0010113,0.0247006,224.1762257,0.0081895,39.7,
2011,"Toyota","SEQUOIA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",6500,4.3,27.5,"Not eqipped",0.0013019,0.024732,363.5541478,0.003098,17,"Three-way catalyst"
2011,"Toyota","TOYOTA TUNDRA 4WD","Truck",381,8,"Automatic",6,"Part-time 4-Wheel Drive",6000,4.3,27.5,"Not eqipped",0.0131611,0.0249391,353.3983007,0.0046086,17.5,"Three-way catalyst"
2011,"Toyota","GS 450h","Car",292,,"Continuously Variable",1,"2-Wheel Drive, Rear",4500,3.77,22.6,"Not eqipped",0.0007008,0.025493,248.3311144,0.0070556,35.2,
2011,"Toyota","RX 350 AWD","Truck",275,6,"Automatic",6,"All Wheel Drive",4750,4.4,32.3,"Not eqipped",0.0035237,0.0260428,260.277867,0.0108634,34.1,"Three-way catalyst"
2011,"Toyota","PRIUS","Car",98,4,"Continuously Variable",1,"2-Wheel Drive, Front",3375,3.27,26.9,"Not eqipped",0,0.0265347,128.6861186,0.0020255,67.6,"Three-way catalyst"
2011,"Toyota","TACOMA 4WD","Truck",159,4,"Manual",5,"Part-time 4-Wheel Drive",4250,4.1,38,"Not eqipped",0.0023149,0.0282382,289.5728875,0.002141,30.2,"Three-way catalyst"
2011,"Toyota","RX 350","Truck",275,6,"Automatic",6,"2-Wheel Drive, Front",4750,4.4,32.3,"Not eqipped",0.0039113,0.0283757,255.7711551,0.0220681,34.5,"Three-way catalyst"
2011,"Toyota","TACOMA 2WD","Truck",159,4,"Manual",5,"2-Wheel Drive, Rear",3625,3.31,34.6,"Not eqipped",0.0028025,0.0291312,240.4275498,0.0013151,36.8,"Three-way catalyst"
2011,"Toyota","IS 250/IS 250C","Car",204,6,"Automatic",6,"2-Wheel Drive, Rear",3875,3.91,30.8,"Not eqipped",0.0028477,0.0294848,204.6881858,0.0188106,43.1,"Three-way catalyst"
2011,"Toyota","COROLLA","Car",132,4,"Automatic",4,"2-Wheel Drive, Front",3125,4.13,40.5,"Not eqipped",0.0014842,0.0305811,181.9083071,0.0066154,48.6,"Three-way catalyst"
2011,"Toyota","VENZA","Truck",182,4,"Automatic",6,"2-Wheel Drive, Front",4250,4.36,31,"Not eqipped",0.0025708,0.03131,217.8229466,0.0202108,40.6,"Three-way catalyst"
2011,"Toyota","SEQUOIA 4WD","Truck",381,,"Automatic",6,"Part-time 4-Wheel Drive",6500,4.3,27.3,"Not eqipped",0.0193692,0.0352586,360.9334063,0.008581,24.5,
2011,"Toyota","IS 250/IS 250C","Car",204,6,"Manual",6,"2-Wheel Drive, Rear",4250,3.73,39,"Not eqipped",0.0028557,0.0360811,239.4102891,0.027495,36.6,"Three-way catalyst"
2011,"Toyota","iQ","Car",94,4,"Continuously Variable",1,"2-Wheel Drive, Front",2375,5.4,33.2,"Not eqipped",0.002233,0.0371828,148.9969681,0.002041,58.5,"Three-way catalyst"
2011,"Toyota","RX 450h","Truck",245,6,"Continuously Variable",1,"2-Wheel Drive, Front",5000,3.54,25.1,"Not eqipped",0.0003359,0.0385796,224.3584132,0.0014563,39.5,"Three-way catalyst"
2011,"Toyota","HIGHLANDER HYBRID 4WD","Truck",231,6,"Continuously Variable",1,"All Wheel Drive",5000,3.54,24.2,"Not eqipped",0.0003197,0.0394164,230.381738,0.0022658,38.4,"Three-way catalyst"
2011,"Toyota","TUNDRA 2WD","Truck",270,6,"Automatic",5,"2-Wheel Drive, Rear",5250,3.91,30.3,"Not eqipped",0.0071744,0.0397984,315.5671034,0.0072786,27.7,"Three-way catalyst"
2011,"Toyota","RX 450h","Truck",245,6,"Continuously Variable",1,"2-Wheel Drive, Front",5000,3.54,25.1,"Not eqipped",0.0002801,0.0400576,228.5139217,0.0017283,38.7,"Three-way catalyst"
